id_track,id_marine,lat,lon,speed,course,age,date_add
1451471,48,43.092,131.875,113,192,3,2/23/2016 0:03
1451472,125,43.0927,131.88,0,181,5,2/23/2016 0:03
1451473,122,43.0927,131.88,0,234,23,2/23/2016 0:03
1451474,18,43.0934,131.88,0,93,5,2/23/2016 0:03
1451475,19,43.0936,131.88,0,312,3,2/23/2016 0:03
1451476,20,43.0938,131.881,0,318,3,2/23/2016 0:03
1451477,137,43.0963,131.883,0,282,5,2/23/2016 0:03
1451478,138,43.0977,131.882,0,239,4,2/23/2016 0:03
1451479,139,43.098,131.882,0,343,3,2/23/2016 0:03
1451480,131,43.1007,131.883,0,268,4,2/23/2016 0:03
1451481,149,43.1012,131.883,0,4,4,2/23/2016 0:03
1451482,146,43.1039,131.878,0,295,3,2/23/2016 0:03
1451483,70,43.1039,131.878,0,122,6,2/23/2016 0:03
1451484,17,43.109,131.883,0,0,4,2/23/2016 0:03
1451485,26,43.062,131.887,0,202,8,2/23/2016 0:03
1451486,27,43.0621,131.887,0,111,4,2/23/2016 0:03
1451487,94,43.0622,131.887,0,0,3,2/23/2016 0:03
1451488,28,43.0623,131.887,0,21,6,2/23/2016 0:03
1451489,30,43.0626,131.888,0,0,3,2/23/2016 0:03
1451490,116,43.082,131.891,0,86,3,2/23/2016 0:03
1451491,148,43.0855,131.888,1,129,59,2/23/2016 0:03
1451492,33,43.0859,131.889,0,182,4,2/23/2016 0:03
1451493,35,43.0906,131.892,0,198,6,2/23/2016 0:03
1451494,42,43.0906,131.892,6,28,3,2/23/2016 0:03
1451495,40,43.0911,131.893,0,100,5,2/23/2016 0:03
1451496,41,43.0912,131.893,0,239,4,2/23/2016 0:03
1451497,13,43.1037,131.887,0,159,4,2/23/2016 0:03
1451498,45,43.1045,131.889,0,10,3,2/23/2016 0:03
1451499,47,43.1057,131.892,0,0,4,2/23/2016 0:03
1451500,46,43.1058,131.892,0,64,5,2/23/2016 0:03
1451501,108,43.1061,131.893,0,0,4,2/23/2016 0:03
1451502,50,43.0911,131.895,0,246,3,2/23/2016 0:03
1451503,51,43.1058,131.903,0,0,3,2/23/2016 0:03
1451504,53,43.1063,131.902,0,288,4,2/23/2016 0:03
1451505,16,43.1064,131.9,0,208,5,2/23/2016 0:03
1451506,52,43.1065,131.895,1,291,3,2/23/2016 0:03
1451507,141,43.1068,131.897,0,337,4,2/23/2016 0:03
1451508,58,43.1117,131.898,0,167,4,2/23/2016 0:03
1451509,68,43.1119,131.895,0,0,3,2/23/2016 0:03
1451510,60,43.1119,131.895,0,0,3,2/23/2016 0:03
1451511,119,43.1421,131.896,0,216,4,2/23/2016 0:03
1451512,62,43.1447,131.896,0,0,8,2/23/2016 0:03
1451513,140,43.0629,131.907,61,124,3,2/23/2016 0:03
1451514,123,43.1052,131.909,0,357,4,2/23/2016 0:03
1451515,67,43.1054,131.908,0,109,4,2/23/2016 0:03
1451516,69,43.0432,131.92,0,74,3,2/23/2016 0:03
1451517,71,43.0473,131.918,0,341,3,2/23/2016 0:03
1451518,110,43.0541,131.916,0,271,3,2/23/2016 0:03
1451519,65,43.0722,131.914,0,326,5,2/23/2016 0:03
1451520,72,43.0722,131.915,0,292,5,2/23/2016 0:03
1451521,73,43.0729,131.915,0,0,4,2/23/2016 0:03
1451522,74,43.0781,131.917,0,28,3,2/23/2016 0:03
1451523,97,43.1044,131.919,0,0,6,2/23/2016 0:03
1451524,77,43.1045,131.919,0,154,203,2/23/2016 0:03
1451525,76,43.1045,131.919,0,0,5,2/23/2016 0:03
1451526,78,43.105,131.914,0,320,3,2/23/2016 0:03
1451527,79,43.105,131.915,0,241,3,2/23/2016 0:03
1451528,80,43.1051,131.915,0,274,4,2/23/2016 0:03
1451529,81,43.1052,131.914,0,138,4,2/23/2016 0:03
1451530,82,43.1077,131.922,0,110,6,2/23/2016 0:03
1451531,83,43.1078,131.923,0,296,3,2/23/2016 0:03
1451532,84,43.1079,131.922,0,295,3,2/23/2016 0:03
1451533,86,43.1207,131.917,0,0,5,2/23/2016 0:03
1451534,55,43.0415,131.928,0,68,3,2/23/2016 0:03
1451535,144,43.0481,131.929,0,250,3,2/23/2016 0:03
1451536,31,43.0514,131.931,78,118,3,2/23/2016 0:03
1451537,142,43.0737,131.926,0,227,5,2/23/2016 0:03
1451538,89,43.1049,131.926,0,353,4,2/23/2016 0:03
1451539,90,43.1053,131.927,1,347,5,2/23/2016 0:03
1451540,88,43.1078,131.93,2,244,3,2/23/2016 0:03
1451541,92,43.1079,131.926,0,0,4,2/23/2016 0:03
1451542,93,43.0404,131.935,0,0,4,2/23/2016 0:03
1451543,115,43.0737,131.933,0,0,17,2/23/2016 0:03
1451544,147,43.04,131.988,75,268,3,2/23/2016 0:03
1451545,118,43.0814,131.984,0,50,3,2/23/2016 0:03
1451546,98,43.0796,131.994,1,343,6,2/23/2016 0:03
1451547,99,43.0798,131.994,0,292,3,2/23/2016 0:03
1451548,100,43.0847,132.008,1,3,25,2/23/2016 0:03
1451549,143,43.0657,132.012,0,266,3,2/23/2016 0:03
1451550,102,43.0889,132.017,1,330,3,2/23/2016 0:03
1451551,113,43.0915,132.029,1,250,5,2/23/2016 0:03
1451552,134,43.0512,132.033,0,0,4,2/23/2016 0:03
1451553,111,43.0836,132.038,0,212,5,2/23/2016 0:03
1451554,103,43.0838,132.038,1,227,6,2/23/2016 0:03
1451555,133,43.0652,132.04,2,0,5,2/23/2016 0:03
1451556,150,43.1012,131.8,96,343,4,2/23/2016 0:03
1451557,1,43.0798,131.853,0,21,6,2/23/2016 0:03
1451558,2,43.0801,131.855,0,204,5,2/23/2016 0:03
1451559,136,43.0909,131.869,0,353,5,2/23/2016 0:03
1451560,128,43.093,131.872,0,290,4,2/23/2016 0:03
1451561,5,43.0948,131.874,0,359,5,2/23/2016 0:03
1451562,114,43.0977,131.871,0,258,3,2/23/2016 0:03
1451563,130,43.0992,131.87,1,293,3,2/23/2016 0:03
1451564,12,43.1011,131.873,0,309,4,2/23/2016 0:03
1451565,14,43.0618,131.883,0,0,3,2/23/2016 0:03
1451566,15,43.0803,131.884,0,282,5,2/23/2016 0:03
1451567,135,43.0862,131.884,0,50,3,2/23/2016 0:03
1451568,48,43.092,131.875,113,192,3,2/23/2016 0:03
1451569,125,43.0927,131.88,0,181,5,2/23/2016 0:03
1451570,122,43.0927,131.88,0,234,23,2/23/2016 0:03
1451571,18,43.0934,131.88,0,93,5,2/23/2016 0:03
1451572,19,43.0936,131.88,0,312,3,2/23/2016 0:03
1451573,20,43.0938,131.881,0,318,3,2/23/2016 0:03
1451574,137,43.0963,131.883,0,282,5,2/23/2016 0:03
1451575,138,43.0977,131.882,0,239,4,2/23/2016 0:03
1451576,139,43.098,131.882,0,343,3,2/23/2016 0:03
1451577,131,43.1007,131.883,0,268,4,2/23/2016 0:03
1451578,149,43.1012,131.883,0,4,4,2/23/2016 0:03
1451579,146,43.1039,131.878,0,295,3,2/23/2016 0:03
1451580,70,43.1039,131.878,0,122,6,2/23/2016 0:03
1451581,17,43.109,131.883,0,0,4,2/23/2016 0:03
1451582,26,43.062,131.887,0,202,8,2/23/2016 0:03
1451583,27,43.0621,131.887,0,111,4,2/23/2016 0:03
1451584,94,43.0622,131.887,0,0,3,2/23/2016 0:03
1451585,28,43.0623,131.887,0,21,6,2/23/2016 0:03
1451586,30,43.0626,131.888,0,0,3,2/23/2016 0:03
1451587,116,43.082,131.891,0,86,3,2/23/2016 0:03
1451588,148,43.0855,131.888,1,129,59,2/23/2016 0:03
1451589,33,43.0859,131.889,0,182,4,2/23/2016 0:03
1451590,35,43.0906,131.892,0,198,6,2/23/2016 0:03
1451591,42,43.0906,131.892,6,28,3,2/23/2016 0:03
1451592,40,43.0911,131.893,0,100,5,2/23/2016 0:03
1451593,41,43.0912,131.893,0,239,4,2/23/2016 0:03
1451594,13,43.1037,131.887,0,159,4,2/23/2016 0:03
1451595,45,43.1045,131.889,0,10,3,2/23/2016 0:03
1451596,47,43.1057,131.892,0,0,4,2/23/2016 0:03
1451597,46,43.1058,131.892,0,64,5,2/23/2016 0:03
1451598,108,43.1061,131.893,0,0,4,2/23/2016 0:03
1451599,50,43.0911,131.895,0,246,3,2/23/2016 0:03
1451600,51,43.1058,131.903,0,0,3,2/23/2016 0:03
1451601,53,43.1063,131.902,0,288,4,2/23/2016 0:03
1451602,16,43.1064,131.9,0,208,5,2/23/2016 0:03
1451603,52,43.1065,131.895,1,291,3,2/23/2016 0:03
1451604,141,43.1068,131.897,0,337,4,2/23/2016 0:03
1451605,58,43.1117,131.898,0,167,4,2/23/2016 0:03
1451606,68,43.1119,131.895,0,0,3,2/23/2016 0:03
1451607,60,43.1119,131.895,0,0,3,2/23/2016 0:03
1451608,119,43.1421,131.896,0,216,4,2/23/2016 0:03
1451609,62,43.1447,131.896,0,0,8,2/23/2016 0:03
1451610,140,43.0629,131.907,61,124,3,2/23/2016 0:03
1451611,123,43.1052,131.909,0,357,4,2/23/2016 0:03
1451612,67,43.1054,131.908,0,109,4,2/23/2016 0:03
1451613,69,43.0432,131.92,0,74,3,2/23/2016 0:03
1451614,71,43.0473,131.918,0,341,3,2/23/2016 0:03
1451615,110,43.0541,131.916,0,271,3,2/23/2016 0:03
1451616,65,43.0722,131.914,0,326,5,2/23/2016 0:03
1451617,72,43.0722,131.915,0,292,5,2/23/2016 0:03
1451618,73,43.0729,131.915,0,0,4,2/23/2016 0:03
1451619,74,43.0781,131.917,0,28,3,2/23/2016 0:03
1451620,97,43.1044,131.919,0,0,6,2/23/2016 0:03
1451621,77,43.1045,131.919,0,154,203,2/23/2016 0:03
1451622,76,43.1045,131.919,0,0,5,2/23/2016 0:03
1451623,78,43.105,131.914,0,320,3,2/23/2016 0:03
1451624,79,43.105,131.915,0,241,3,2/23/2016 0:03
1451625,80,43.1051,131.915,0,274,4,2/23/2016 0:03
1451626,81,43.1052,131.914,0,138,4,2/23/2016 0:03
1451627,82,43.1077,131.922,0,110,6,2/23/2016 0:03
1451628,83,43.1078,131.923,0,296,3,2/23/2016 0:03
1451629,84,43.1079,131.922,0,295,3,2/23/2016 0:03
1451630,86,43.1207,131.917,0,0,5,2/23/2016 0:03
1451631,55,43.0415,131.928,0,68,3,2/23/2016 0:03
1451632,144,43.0481,131.929,0,250,3,2/23/2016 0:03
1451633,31,43.0514,131.931,78,118,3,2/23/2016 0:03
1451634,142,43.0737,131.926,0,227,5,2/23/2016 0:03
1451635,89,43.1049,131.926,0,353,4,2/23/2016 0:03
1451636,90,43.1053,131.927,1,347,5,2/23/2016 0:03
1451637,88,43.1078,131.93,2,244,3,2/23/2016 0:03
1451638,92,43.1079,131.926,0,0,4,2/23/2016 0:03
1451639,93,43.0404,131.935,0,0,4,2/23/2016 0:03
1451640,115,43.0737,131.933,0,0,17,2/23/2016 0:03
1451641,147,43.04,131.988,75,268,3,2/23/2016 0:03
1451642,118,43.0814,131.984,0,50,3,2/23/2016 0:03
1451643,98,43.0796,131.994,1,343,6,2/23/2016 0:03
1451644,99,43.0798,131.994,0,292,3,2/23/2016 0:03
1451645,100,43.0847,132.008,1,3,25,2/23/2016 0:03
1451646,143,43.0657,132.012,0,266,3,2/23/2016 0:03
1451647,102,43.0889,132.017,1,330,3,2/23/2016 0:03
1451648,113,43.0915,132.029,1,250,5,2/23/2016 0:03
1451649,134,43.0512,132.033,0,0,4,2/23/2016 0:03
1451650,111,43.0836,132.038,0,212,5,2/23/2016 0:03
1451651,103,43.0838,132.038,1,227,6,2/23/2016 0:03
1451652,133,43.0652,132.04,2,0,5,2/23/2016 0:03
1451653,150,43.1012,131.8,96,343,3,2/23/2016 0:03
1451654,1,43.0798,131.853,0,21,5,2/23/2016 0:03
1451655,2,43.0801,131.855,0,204,4,2/23/2016 0:03
1451656,136,43.0909,131.869,0,353,4,2/23/2016 0:03
1451657,128,43.093,131.872,0,290,3,2/23/2016 0:03
1451658,5,43.0948,131.874,0,359,4,2/23/2016 0:03
1451659,114,43.0977,131.871,0,258,2,2/23/2016 0:03
1451660,130,43.0992,131.87,1,293,2,2/23/2016 0:03
1451661,12,43.1011,131.873,0,309,3,2/23/2016 0:03
1451662,14,43.0618,131.883,0,0,2,2/23/2016 0:03
1451663,15,43.0803,131.884,0,282,4,2/23/2016 0:03
1451664,135,43.0862,131.884,0,50,2,2/23/2016 0:03
1451665,48,43.092,131.875,113,192,2,2/23/2016 0:03
1451666,125,43.0927,131.88,0,181,4,2/23/2016 0:03
1451667,122,43.0927,131.88,0,234,22,2/23/2016 0:03
1451668,18,43.0934,131.88,0,93,4,2/23/2016 0:03
1451669,19,43.0936,131.88,0,312,2,2/23/2016 0:03
1451670,20,43.0938,131.881,0,318,2,2/23/2016 0:03
1451671,137,43.0963,131.883,0,282,4,2/23/2016 0:03
1451672,138,43.0977,131.882,0,239,3,2/23/2016 0:03
1451673,139,43.098,131.882,0,343,2,2/23/2016 0:03
1451674,131,43.1007,131.883,0,268,3,2/23/2016 0:03
1451675,149,43.1012,131.883,0,4,3,2/23/2016 0:03
1451676,146,43.1039,131.878,0,295,2,2/23/2016 0:03
1451677,70,43.1039,131.878,0,122,5,2/23/2016 0:03
1451678,17,43.109,131.883,0,0,3,2/23/2016 0:03
1451679,26,43.062,131.887,0,202,7,2/23/2016 0:03
1451680,27,43.0621,131.887,0,111,3,2/23/2016 0:03
1451681,94,43.0622,131.887,0,0,2,2/23/2016 0:03
1451682,28,43.0623,131.887,0,21,5,2/23/2016 0:03
1451683,30,43.0626,131.888,0,0,2,2/23/2016 0:03
1451684,116,43.082,131.891,0,86,2,2/23/2016 0:03
1451685,148,43.0855,131.888,1,129,58,2/23/2016 0:03
1451686,33,43.0859,131.889,0,182,3,2/23/2016 0:03
1451687,35,43.0906,131.892,0,198,5,2/23/2016 0:03
1451688,42,43.0906,131.892,6,28,2,2/23/2016 0:03
1451689,40,43.0911,131.893,0,100,4,2/23/2016 0:03
1451690,41,43.0912,131.893,0,239,3,2/23/2016 0:03
1451691,13,43.1037,131.887,0,159,3,2/23/2016 0:03
1451692,45,43.1045,131.889,0,10,2,2/23/2016 0:03
1451693,47,43.1057,131.892,0,0,3,2/23/2016 0:03
1451694,46,43.1058,131.892,0,64,4,2/23/2016 0:03
1451695,108,43.1061,131.893,0,0,3,2/23/2016 0:03
1451696,50,43.0911,131.895,0,246,2,2/23/2016 0:03
1451697,51,43.1058,131.903,0,0,2,2/23/2016 0:03
1451698,53,43.1063,131.902,0,288,3,2/23/2016 0:03
1451699,16,43.1064,131.9,0,208,4,2/23/2016 0:03
1451700,52,43.1065,131.895,1,291,2,2/23/2016 0:03
1451701,141,43.1068,131.897,0,337,3,2/23/2016 0:03
1451702,58,43.1117,131.898,0,167,3,2/23/2016 0:03
1451703,68,43.1119,131.895,0,0,2,2/23/2016 0:03
1451704,60,43.1119,131.895,0,0,2,2/23/2016 0:03
1451705,119,43.1421,131.896,0,216,3,2/23/2016 0:03
1451706,62,43.1447,131.896,0,0,7,2/23/2016 0:03
1451707,140,43.0629,131.907,61,124,2,2/23/2016 0:03
1451708,123,43.1052,131.909,0,357,3,2/23/2016 0:03
1451709,67,43.1054,131.908,0,109,3,2/23/2016 0:03
1451710,69,43.0432,131.92,0,74,2,2/23/2016 0:03
1451711,71,43.0473,131.918,0,341,2,2/23/2016 0:03
1451712,110,43.0541,131.916,0,271,2,2/23/2016 0:03
1451713,65,43.0722,131.914,0,326,4,2/23/2016 0:03
1451714,72,43.0722,131.915,0,292,4,2/23/2016 0:03
1451715,73,43.0729,131.915,0,0,3,2/23/2016 0:03
1451716,74,43.0781,131.917,0,28,2,2/23/2016 0:03
1451717,97,43.1044,131.919,0,0,5,2/23/2016 0:03
1451718,77,43.1045,131.919,0,154,202,2/23/2016 0:03
1451719,76,43.1045,131.919,0,0,4,2/23/2016 0:03
1451720,78,43.105,131.914,0,320,2,2/23/2016 0:03
1451721,79,43.105,131.915,0,241,2,2/23/2016 0:03
1451722,80,43.1051,131.915,0,274,3,2/23/2016 0:03
1451723,81,43.1052,131.914,0,138,3,2/23/2016 0:03
1451724,82,43.1077,131.922,0,110,5,2/23/2016 0:03
1451725,83,43.1078,131.923,0,296,2,2/23/2016 0:03
1451726,84,43.1079,131.922,0,295,2,2/23/2016 0:03
1451727,86,43.1207,131.917,0,0,4,2/23/2016 0:03
1451728,55,43.0415,131.928,0,68,2,2/23/2016 0:03
1451729,144,43.0481,131.929,0,250,2,2/23/2016 0:03
1451730,31,43.0514,131.931,78,118,2,2/23/2016 0:03
1451731,142,43.0737,131.926,0,227,4,2/23/2016 0:03
1451732,89,43.1049,131.926,0,353,3,2/23/2016 0:03
1451733,90,43.1053,131.927,1,347,4,2/23/2016 0:03
1451734,88,43.1078,131.93,2,244,2,2/23/2016 0:03
1451735,92,43.1079,131.926,0,0,3,2/23/2016 0:03
1451736,93,43.0404,131.935,0,0,3,2/23/2016 0:03
1451737,115,43.0737,131.933,0,0,16,2/23/2016 0:03
1451738,147,43.04,131.988,75,268,2,2/23/2016 0:03
1451739,118,43.0814,131.984,0,50,2,2/23/2016 0:03
1451740,98,43.0796,131.994,1,343,5,2/23/2016 0:03
1451741,99,43.0798,131.994,0,292,2,2/23/2016 0:03
1451742,100,43.0847,132.008,1,3,24,2/23/2016 0:03
1451743,143,43.0657,132.012,0,266,2,2/23/2016 0:03
1451744,102,43.0889,132.017,1,330,2,2/23/2016 0:03
1451745,113,43.0915,132.029,1,250,4,2/23/2016 0:03
1451746,134,43.0512,132.033,0,0,3,2/23/2016 0:03
1451747,111,43.0836,132.038,0,212,4,2/23/2016 0:03
1451748,103,43.0838,132.038,1,227,5,2/23/2016 0:03
1451749,133,43.0652,132.04,2,0,4,2/23/2016 0:03
1451750,150,43.0987,131.801,96,332,3,2/23/2016 0:03
1451751,1,43.0798,131.853,0,21,4,2/23/2016 0:03
1451752,2,43.0801,131.855,0,204,3,2/23/2016 0:03
1451753,136,43.0909,131.869,0,353,3,2/23/2016 0:03
1451754,128,43.093,131.872,0,290,2,2/23/2016 0:03
1451755,5,43.0948,131.874,0,359,3,2/23/2016 0:03
1451756,114,43.0977,131.871,0,258,4,2/23/2016 0:03
1451757,130,43.0993,131.87,0,293,4,2/23/2016 0:03
1451758,12,43.1011,131.873,0,309,2,2/23/2016 0:03
1451759,14,43.0618,131.883,0,0,4,2/23/2016 0:03
1451760,15,43.0803,131.884,0,282,3,2/23/2016 0:03
1451761,135,43.0863,131.884,0,50,4,2/23/2016 0:03
1451762,125,43.0927,131.88,0,181,3,2/23/2016 0:03
1451763,122,43.0927,131.88,0,234,21,2/23/2016 0:03
1451764,18,43.0934,131.88,0,93,3,2/23/2016 0:03
1451765,19,43.0936,131.88,0,312,4,2/23/2016 0:03
1451766,20,43.0939,131.881,0,318,4,2/23/2016 0:03
1451767,48,43.0959,131.877,112,200,2,2/23/2016 0:03
1451768,137,43.0963,131.883,0,282,3,2/23/2016 0:03
1451769,138,43.0977,131.882,0,239,2,2/23/2016 0:03
1451770,139,43.098,131.882,0,12,4,2/23/2016 0:03
1451771,131,43.1007,131.883,0,268,2,2/23/2016 0:03
1451772,149,43.1012,131.883,0,4,2,2/23/2016 0:03
1451773,146,43.1039,131.878,0,290,4,2/23/2016 0:03
1451774,70,43.1039,131.878,0,122,4,2/23/2016 0:03
1451775,17,43.109,131.883,0,0,2,2/23/2016 0:03
1451776,26,43.062,131.887,0,202,6,2/23/2016 0:03
1451777,27,43.0621,131.887,0,111,2,2/23/2016 0:03
1451778,94,43.0622,131.887,0,0,5,2/23/2016 0:03
1451779,28,43.0623,131.887,0,21,4,2/23/2016 0:03
1451780,30,43.0626,131.888,0,0,4,2/23/2016 0:03
1451781,116,43.082,131.891,0,86,4,2/23/2016 0:03
1451782,148,43.0855,131.888,1,129,57,2/23/2016 0:03
1451783,33,43.0859,131.889,0,182,2,2/23/2016 0:03
1451784,42,43.0905,131.892,1,41,3,2/23/2016 0:03
1451785,35,43.0906,131.892,0,198,4,2/23/2016 0:03
1451786,40,43.0911,131.893,0,100,3,2/23/2016 0:03
1451787,41,43.0912,131.893,0,239,2,2/23/2016 0:03
1451788,13,43.1037,131.887,0,159,5,2/23/2016 0:03
1451789,45,43.1044,131.889,0,59,4,2/23/2016 0:03
1451790,47,43.1057,131.892,0,0,2,2/23/2016 0:03
1451791,46,43.1058,131.892,0,64,3,2/23/2016 0:03
1451792,108,43.1061,131.893,0,0,2,2/23/2016 0:03
1451793,50,43.091,131.895,0,104,4,2/23/2016 0:03
1451794,51,43.1059,131.903,0,0,4,2/23/2016 0:03
1451795,53,43.1063,131.902,0,90,5,2/23/2016 0:03
1451796,16,43.1064,131.9,0,208,3,2/23/2016 0:03
1451797,52,43.1065,131.895,0,147,4,2/23/2016 0:03
1451798,141,43.1068,131.897,0,337,2,2/23/2016 0:03
1451799,58,43.1117,131.898,0,167,2,2/23/2016 0:03
1451800,68,43.1119,131.895,0,0,5,2/23/2016 0:03
1451801,60,43.1119,131.895,0,0,4,2/23/2016 0:03
1451802,119,43.1421,131.896,0,216,2,2/23/2016 0:03
1451803,62,43.1447,131.896,0,0,6,2/23/2016 0:03
1451804,140,43.0638,131.905,59,125,2,2/23/2016 0:03
1451805,123,43.1052,131.909,0,357,2,2/23/2016 0:03
1451806,67,43.1054,131.908,0,109,2,2/23/2016 0:03
1451807,69,43.0432,131.919,0,320,4,2/23/2016 0:03
1451808,71,43.0473,131.918,1,312,4,2/23/2016 0:03
1451809,110,43.0541,131.916,0,293,4,2/23/2016 0:03
1451810,65,43.0722,131.914,0,326,3,2/23/2016 0:03
1451811,72,43.0722,131.915,0,292,3,2/23/2016 0:03
1451812,73,43.0729,131.915,0,0,2,2/23/2016 0:03
1451813,74,43.0781,131.917,0,85,4,2/23/2016 0:03
1451814,97,43.1044,131.919,0,0,4,2/23/2016 0:03
1451815,77,43.1045,131.919,0,154,201,2/23/2016 0:03
1451816,76,43.1045,131.919,0,0,3,2/23/2016 0:03
1451817,78,43.105,131.914,0,33,4,2/23/2016 0:03
1451818,79,43.105,131.915,0,278,4,2/23/2016 0:03
1451819,80,43.1051,131.915,0,274,2,2/23/2016 0:03
1451820,81,43.1052,131.914,0,138,2,2/23/2016 0:03
1451821,82,43.1077,131.922,0,110,4,2/23/2016 0:03
1451822,83,43.1078,131.923,0,299,4,2/23/2016 0:03
1451823,84,43.1079,131.922,0,80,4,2/23/2016 0:03
1451824,86,43.1207,131.917,0,0,3,2/23/2016 0:03
1451825,55,43.0415,131.928,0,314,5,2/23/2016 0:03
1451826,144,43.0481,131.929,0,250,4,2/23/2016 0:03
1451827,31,43.0525,131.929,77,117,2,2/23/2016 0:03
1451828,142,43.0737,131.926,0,227,3,2/23/2016 0:03
1451829,89,43.1049,131.926,0,353,2,2/23/2016 0:03
1451830,90,43.1053,131.927,1,347,3,2/23/2016 0:03
1451831,88,43.1079,131.93,2,8,4,2/23/2016 0:03
1451832,92,43.1079,131.926,0,0,2,2/23/2016 0:03
1451833,93,43.0404,131.935,0,0,2,2/23/2016 0:03
1451834,115,43.0737,131.933,0,0,15,2/23/2016 0:03
1451835,118,43.0814,131.984,0,272,10,2/23/2016 0:03
1451836,147,43.0398,131.991,75,268,2,2/23/2016 0:03
1451837,98,43.0796,131.994,1,343,4,2/23/2016 0:03
1451838,99,43.0798,131.995,0,224,4,2/23/2016 0:03
1451839,100,43.0847,132.008,1,3,23,2/23/2016 0:03
1451840,143,43.0657,132.012,1,69,4,2/23/2016 0:03
1451841,102,43.0889,132.018,1,330,4,2/23/2016 0:03
1451842,113,43.0915,132.029,1,250,3,2/23/2016 0:03
1451843,134,43.0512,132.033,0,0,2,2/23/2016 0:03
1451844,111,43.0836,132.038,0,212,3,2/23/2016 0:03
1451845,103,43.0838,132.038,1,227,4,2/23/2016 0:03
1451846,133,43.0652,132.04,2,0,3,2/23/2016 0:03
1451847,150,43.1012,131.8,96,343,3,2/23/2016 0:03
1451848,1,43.0798,131.853,0,21,5,2/23/2016 0:03
1451849,2,43.0801,131.855,0,204,4,2/23/2016 0:03
1451850,136,43.0909,131.869,0,353,4,2/23/2016 0:03
1451851,128,43.093,131.872,0,290,3,2/23/2016 0:03
1451852,5,43.0948,131.874,0,359,4,2/23/2016 0:03
1451853,114,43.0977,131.871,0,258,2,2/23/2016 0:03
1451854,130,43.0992,131.87,1,293,2,2/23/2016 0:03
1451855,12,43.1011,131.873,0,309,3,2/23/2016 0:03
1451856,14,43.0618,131.883,0,0,2,2/23/2016 0:03
1451857,15,43.0803,131.884,0,282,4,2/23/2016 0:03
1451858,135,43.0862,131.884,0,50,2,2/23/2016 0:03
1451859,48,43.092,131.875,113,192,2,2/23/2016 0:03
1451860,125,43.0927,131.88,0,181,4,2/23/2016 0:03
1451861,122,43.0927,131.88,0,234,22,2/23/2016 0:03
1451862,18,43.0934,131.88,0,93,4,2/23/2016 0:03
1451863,19,43.0936,131.88,0,312,2,2/23/2016 0:03
1451864,20,43.0938,131.881,0,318,2,2/23/2016 0:03
1451865,137,43.0963,131.883,0,282,4,2/23/2016 0:03
1451866,138,43.0977,131.882,0,239,3,2/23/2016 0:03
1451867,139,43.098,131.882,0,343,2,2/23/2016 0:03
1451868,131,43.1007,131.883,0,268,3,2/23/2016 0:03
1451869,149,43.1012,131.883,0,4,3,2/23/2016 0:03
1451870,146,43.1039,131.878,0,295,2,2/23/2016 0:03
1451871,70,43.1039,131.878,0,122,5,2/23/2016 0:03
1451872,17,43.109,131.883,0,0,3,2/23/2016 0:03
1451873,26,43.062,131.887,0,202,7,2/23/2016 0:03
1451874,27,43.0621,131.887,0,111,3,2/23/2016 0:03
1451875,94,43.0622,131.887,0,0,2,2/23/2016 0:03
1451876,28,43.0623,131.887,0,21,5,2/23/2016 0:03
1451877,30,43.0626,131.888,0,0,2,2/23/2016 0:03
1451878,116,43.082,131.891,0,86,2,2/23/2016 0:03
1451879,148,43.0855,131.888,1,129,58,2/23/2016 0:03
1451880,33,43.0859,131.889,0,182,3,2/23/2016 0:03
1451881,35,43.0906,131.892,0,198,5,2/23/2016 0:03
1451882,42,43.0906,131.892,6,28,2,2/23/2016 0:03
1451883,40,43.0911,131.893,0,100,4,2/23/2016 0:03
1451884,41,43.0912,131.893,0,239,3,2/23/2016 0:03
1451885,13,43.1037,131.887,0,159,3,2/23/2016 0:03
1451886,45,43.1045,131.889,0,10,2,2/23/2016 0:03
1451887,47,43.1057,131.892,0,0,3,2/23/2016 0:03
1451888,46,43.1058,131.892,0,64,4,2/23/2016 0:03
1451889,108,43.1061,131.893,0,0,3,2/23/2016 0:03
1451890,50,43.0911,131.895,0,246,2,2/23/2016 0:03
1451891,51,43.1058,131.903,0,0,2,2/23/2016 0:03
1451892,53,43.1063,131.902,0,288,3,2/23/2016 0:03
1451893,16,43.1064,131.9,0,208,4,2/23/2016 0:03
1451894,52,43.1065,131.895,1,291,2,2/23/2016 0:03
1451895,141,43.1068,131.897,0,337,3,2/23/2016 0:03
1451896,58,43.1117,131.898,0,167,3,2/23/2016 0:03
1451897,68,43.1119,131.895,0,0,2,2/23/2016 0:03
1451898,60,43.1119,131.895,0,0,2,2/23/2016 0:03
1451899,119,43.1421,131.896,0,216,3,2/23/2016 0:03
1451900,62,43.1447,131.896,0,0,7,2/23/2016 0:03
1451901,140,43.0629,131.907,61,124,2,2/23/2016 0:03
1451902,123,43.1052,131.909,0,357,3,2/23/2016 0:03
1451903,67,43.1054,131.908,0,109,3,2/23/2016 0:03
1451904,69,43.0432,131.92,0,74,2,2/23/2016 0:03
1451905,71,43.0473,131.918,0,341,2,2/23/2016 0:03
1451906,110,43.0541,131.916,0,271,2,2/23/2016 0:03
1451907,65,43.0722,131.914,0,326,4,2/23/2016 0:03
