id_track,id_marine,lat,lon,speed,course,age,date_add
1670978,73,43.0729,131.915,0,0,3,2/25/2016 0:00
1670979,74,43.0782,131.917,0,218,2,2/25/2016 0:00
1670980,97,43.1044,131.919,0,0,3,2/25/2016 0:00
1670981,76,43.1045,131.919,0,0,5,2/25/2016 0:00
1670982,77,43.1045,131.919,0,326,3,2/25/2016 0:00
1670983,164,43.1046,131.922,0,352,5,2/25/2016 0:00
1670984,169,43.105,131.923,0,0,5,2/25/2016 0:00
1670985,78,43.105,131.914,0,135,3,2/25/2016 0:00
1670986,79,43.105,131.915,0,27,4,2/25/2016 0:00
1670987,80,43.1051,131.915,0,123,2,2/25/2016 0:00
1670988,81,43.1052,131.914,0,84,4,2/25/2016 0:00
1670989,82,43.1077,131.922,0,26,3,2/25/2016 0:00
1670990,83,43.1078,131.923,0,65,3,2/25/2016 0:00
1670991,84,43.1079,131.922,0,76,2,2/25/2016 0:00
1670992,86,43.1207,131.917,0,0,6,2/25/2016 0:00
1670993,65,43.0737,131.926,0,316,4,2/25/2016 0:00
1670994,88,43.0737,131.925,0,239,5,2/25/2016 0:00
1670995,89,43.1049,131.926,0,310,3,2/25/2016 0:00
1670996,90,43.1053,131.927,1,10,3,2/25/2016 0:00
1670997,107,43.1058,131.932,1,329,5,2/25/2016 0:00
1670998,92,43.1079,131.926,0,0,4,2/25/2016 0:00
1670999,93,43.0388,131.937,0,0,3,2/25/2016 0:00
1671000,143,43.0447,131.935,1,353,3,2/25/2016 0:00
1671001,94,43.0736,131.933,0,0,5,2/25/2016 0:00
1671002,70,43.0369,131.943,1,306,2,2/25/2016 0:00
1671003,165,43.0486,132.003,0,23,4,2/25/2016 0:00
1671004,100,43.0813,132.008,0,256,18,2/25/2016 0:00
1671005,29,43.0447,132.013,0,15,5,2/25/2016 0:00
1671006,103,43.0802,132.038,0,132,2,2/25/2016 0:00
1671007,142,43.0516,132.047,96,138,2,2/25/2016 0:00
1671008,1,43.0797,131.853,0,21,4,2/25/2016 0:00
1671009,2,43.0801,131.855,0,0,2,2/25/2016 0:00
1671010,151,43.0815,131.857,0,254,4,2/25/2016 0:00
1671011,12,43.0866,131.873,50,196,2,2/25/2016 0:00
1671012,152,43.0884,131.867,0,275,3,2/25/2016 0:00
1671013,154,43.091,131.869,0,248,3,2/25/2016 0:00
1671014,133,43.0928,131.872,0,0,4,2/25/2016 0:00
1671015,155,43.0968,131.874,0,0,16,2/25/2016 0:00
1671016,130,43.0992,131.87,0,200,3,2/25/2016 0:00
1671017,14,43.0618,131.883,0,0,4,2/25/2016 0:00
1671018,156,43.068,131.877,0,331,2,2/25/2016 0:00
1671019,15,43.0793,131.884,1,205,3,2/25/2016 0:00
1671020,157,43.086,131.883,0,0,4,2/25/2016 0:00
1671021,18,43.0934,131.88,0,98,3,2/25/2016 0:00
1671022,19,43.0936,131.88,0,67,4,2/25/2016 0:00
1671023,20,43.0938,131.881,0,279,4,2/25/2016 0:00
1671024,158,43.0977,131.883,0,51,3,2/25/2016 0:00
1671025,166,43.0993,131.882,0,0,4,2/25/2016 0:00
1671026,110,43.0997,131.882,0,196,4,2/25/2016 0:00
1671027,131,43.101,131.883,1,25,4,2/25/2016 0:00
1671028,149,43.1013,131.883,0,150,3,2/25/2016 0:00
1671029,17,43.109,131.883,0,0,3,2/25/2016 0:00
1671030,26,43.062,131.887,0,202,3,2/25/2016 0:00
1671031,28,43.0622,131.887,0,346,2,2/25/2016 0:00
1671032,30,43.0626,131.888,0,0,4,2/25/2016 0:00
1671033,170,43.0757,131.889,24,304,2,2/25/2016 0:00
1671034,159,43.0819,131.894,0,0,3,2/25/2016 0:00
1671035,160,43.0821,131.892,0,60,4,2/25/2016 0:00
1671036,33,43.0859,131.889,0,259,4,2/25/2016 0:00
1671037,35,43.0906,131.892,0,256,2,2/25/2016 0:00
1671038,161,43.0908,131.891,0,302,3,2/25/2016 0:00
1671039,36,43.0908,131.892,0,171,5,2/25/2016 0:00
1671040,40,43.0911,131.893,0,292,3,2/25/2016 0:00
1671041,42,43.0913,131.893,0,346,3,2/25/2016 0:00
1671042,45,43.1045,131.889,0,6,2,2/25/2016 0:00
1671043,47,43.1057,131.891,0,0,3,2/25/2016 0:00
1671044,46,43.1059,131.892,0,87,2,2/25/2016 0:00
1671045,108,43.1061,131.892,0,0,3,2/25/2016 0:00
1671046,48,43.1117,131.885,44,212,2,2/25/2016 0:00
1671047,147,43.0811,131.895,0,0,3,2/25/2016 0:00
1671048,50,43.0911,131.895,0,270,3,2/25/2016 0:00
1671049,51,43.1058,131.903,0,0,4,2/25/2016 0:00
1671050,53,43.1063,131.902,0,283,5,2/25/2016 0:00
1671051,52,43.1065,131.895,0,141,4,2/25/2016 0:00
1671052,141,43.1067,131.898,0,307,2,2/25/2016 0:00
1671053,58,43.1117,131.898,0,167,2,2/25/2016 0:00
1671054,60,43.1119,131.895,0,0,3,2/25/2016 0:00
1671055,68,43.1119,131.895,0,0,5,2/25/2016 0:00
1671056,144,43.1422,131.896,0,156,4,2/25/2016 0:00
1671057,162,43.1427,131.897,0,171,6,2/25/2016 0:00
1671058,127,43.1045,131.912,0,127,3,2/25/2016 0:00
1671059,163,43.1046,131.911,0,345,6,2/25/2016 0:00
1671060,123,43.1051,131.909,0,115,2,2/25/2016 0:00
1671061,167,43.1053,131.908,0,243,3,2/25/2016 0:00
1671062,168,43.1056,131.906,1,177,3,2/25/2016 0:00
1671063,98,43.1064,131.904,0,0,2,2/25/2016 0:00
1671064,69,43.0421,131.921,0,320,4,2/25/2016 0:00
1671065,71,43.046,131.919,0,307,4,2/25/2016 0:00
1671066,72,43.0722,131.915,0,287,2,2/25/2016 0:00
1671067,73,43.0729,131.915,0,0,2,2/25/2016 0:00
1671068,74,43.0782,131.917,0,186,4,2/25/2016 0:00
1671069,97,43.1044,131.919,0,0,2,2/25/2016 0:00
1671070,76,43.1045,131.919,0,0,4,2/25/2016 0:00
1671071,77,43.1045,131.919,0,326,2,2/25/2016 0:00
1671072,164,43.1046,131.922,0,352,4,2/25/2016 0:00
1671073,169,43.105,131.923,0,0,4,2/25/2016 0:00
1671074,78,43.105,131.914,0,135,2,2/25/2016 0:00
1671075,79,43.105,131.915,0,27,3,2/25/2016 0:00
1671076,80,43.1051,131.915,0,72,4,2/25/2016 0:00
1671077,81,43.1052,131.914,0,84,3,2/25/2016 0:00
1671078,82,43.1077,131.922,0,26,2,2/25/2016 0:00
1671079,83,43.1078,131.923,0,65,2,2/25/2016 0:00
1671080,84,43.1079,131.922,0,297,4,2/25/2016 0:00
1671081,86,43.1207,131.917,0,0,5,2/25/2016 0:00
1671082,65,43.0737,131.926,0,316,3,2/25/2016 0:00
1671083,88,43.0737,131.925,0,239,4,2/25/2016 0:00
1671084,89,43.1049,131.926,0,310,2,2/25/2016 0:00
1671085,90,43.1053,131.927,1,10,2,2/25/2016 0:00
1671086,107,43.1058,131.932,1,329,4,2/25/2016 0:00
1671087,92,43.1079,131.926,0,0,3,2/25/2016 0:00
1671088,93,43.0388,131.937,0,0,5,2/25/2016 0:00
1671089,143,43.0446,131.935,1,58,5,2/25/2016 0:00
1671090,94,43.0736,131.933,0,0,4,2/25/2016 0:00
1671091,70,43.0369,131.943,1,172,5,2/25/2016 0:00
1671092,165,43.0486,132.003,0,23,3,2/25/2016 0:00
1671093,100,43.0813,132.008,0,256,17,2/25/2016 0:00
1671094,29,43.0447,132.013,0,15,4,2/25/2016 0:00
1671095,103,43.0802,132.038,1,132,4,2/25/2016 0:00
1671096,142,43.0536,132.045,96,139,2,2/25/2016 0:00
1671097,1,43.0797,131.853,0,21,6,2/25/2016 0:00
1671098,2,43.0801,131.855,0,0,4,2/25/2016 0:00
1671099,151,43.0815,131.857,0,254,3,2/25/2016 0:00
1671100,12,43.084,131.873,46,166,2,2/25/2016 0:00
1671101,152,43.0884,131.867,0,279,2,2/25/2016 0:00
1671102,154,43.091,131.869,0,248,2,2/25/2016 0:00
1671103,133,43.0928,131.872,0,0,3,2/25/2016 0:00
1671104,155,43.0967,131.874,0,0,4,2/25/2016 0:00
1671105,130,43.0993,131.87,0,200,2,2/25/2016 0:00
1671106,14,43.0618,131.883,0,0,3,2/25/2016 0:00
1671107,156,43.068,131.877,0,331,4,2/25/2016 0:00
1671108,15,43.0792,131.884,1,205,2,2/25/2016 0:00
1671109,157,43.086,131.883,0,0,3,2/25/2016 0:00
1671110,18,43.0934,131.88,0,98,2,2/25/2016 0:00
1671111,19,43.0935,131.88,0,67,3,2/25/2016 0:00
1671112,20,43.0938,131.881,0,279,3,2/25/2016 0:00
1671113,158,43.0977,131.883,0,11,2,2/25/2016 0:00
1671114,166,43.0993,131.882,0,0,3,2/25/2016 0:00
1671115,110,43.0996,131.882,0,196,3,2/25/2016 0:00
1671116,131,43.101,131.883,1,25,3,2/25/2016 0:00
1671117,149,43.1012,131.883,0,150,2,2/25/2016 0:00
1671118,48,43.1071,131.883,107,206,2,2/25/2016 0:00
1671119,17,43.109,131.883,0,0,5,2/25/2016 0:00
1671120,26,43.062,131.887,0,202,2,2/25/2016 0:00
1671121,28,43.0622,131.887,0,346,4,2/25/2016 0:00
1671122,30,43.0625,131.888,0,0,3,2/25/2016 0:00
1671123,170,43.0763,131.888,16,296,2,2/25/2016 0:00
1671124,159,43.0819,131.894,0,0,5,2/25/2016 0:00
1671125,160,43.0821,131.892,0,60,6,2/25/2016 0:00
1671126,33,43.0859,131.889,0,196,3,2/25/2016 0:00
1671127,35,43.0906,131.892,0,256,4,2/25/2016 0:00
1671128,161,43.0908,131.891,0,325,2,2/25/2016 0:00
1671129,36,43.0908,131.892,0,321,3,2/25/2016 0:00
1671130,40,43.0911,131.893,0,301,2,2/25/2016 0:00
1671131,42,43.0914,131.893,0,0,2,2/25/2016 0:00
1671132,45,43.1045,131.889,0,6,4,2/25/2016 0:00
1671133,47,43.1057,131.891,0,0,5,2/25/2016 0:00
1671134,46,43.1059,131.892,0,87,4,2/25/2016 0:00
1671135,108,43.1061,131.892,0,0,5,2/25/2016 0:00
1671136,147,43.0811,131.895,0,0,5,2/25/2016 0:00
1671137,50,43.0911,131.895,0,299,2,2/25/2016 0:00
1671138,51,43.1058,131.903,0,0,3,2/25/2016 0:00
1671139,53,43.1063,131.902,0,321,4,2/25/2016 0:00
1671140,52,43.1065,131.895,0,69,3,2/25/2016 0:00
1671141,141,43.1067,131.898,0,307,4,2/25/2016 0:00
1671142,58,43.1117,131.898,0,167,4,2/25/2016 0:00
1671143,68,43.1119,131.895,0,0,2,2/25/2016 0:00
1671144,60,43.1119,131.895,0,0,2,2/25/2016 0:00
1671145,144,43.1422,131.896,0,156,3,2/25/2016 0:00
1671146,162,43.1427,131.897,0,171,2,2/25/2016 0:00
1671147,127,43.1045,131.912,0,127,2,2/25/2016 0:00
1671148,163,43.1046,131.911,0,345,2,2/25/2016 0:00
1671149,123,43.1051,131.909,0,115,4,2/25/2016 0:00
1671150,167,43.1053,131.908,0,246,2,2/25/2016 0:00
1671151,168,43.1056,131.906,0,341,2,2/25/2016 0:00
1671152,98,43.1064,131.904,0,0,4,2/25/2016 0:00
1671153,69,43.0421,131.921,0,350,3,2/25/2016 0:00
1671154,71,43.046,131.919,0,263,2,2/25/2016 0:00
1671155,72,43.0722,131.915,0,287,4,2/25/2016 0:00
1671156,73,43.0729,131.915,0,0,4,2/25/2016 0:00
1671157,74,43.0782,131.917,0,218,3,2/25/2016 0:00
1671158,97,43.1044,131.919,0,0,4,2/25/2016 0:00
1671159,77,43.1045,131.919,0,326,4,2/25/2016 0:00
1671160,76,43.1045,131.919,0,0,2,2/25/2016 0:00
1671161,164,43.1046,131.922,0,0,2,2/25/2016 0:00
1671162,169,43.105,131.923,0,0,3,2/25/2016 0:00
1671163,78,43.105,131.914,0,135,4,2/25/2016 0:00
1671164,79,43.105,131.915,0,117,2,2/25/2016 0:00
1671165,80,43.1051,131.915,0,123,3,2/25/2016 0:00
1671166,81,43.1051,131.914,0,284,2,2/25/2016 0:00
1671167,82,43.1077,131.922,0,26,4,2/25/2016 0:00
1671168,83,43.1078,131.923,0,65,4,2/25/2016 0:00
1671169,84,43.1079,131.922,0,76,3,2/25/2016 0:00
1671170,86,43.1207,131.917,0,0,2,2/25/2016 0:00
1671171,65,43.0737,131.926,0,278,2,2/25/2016 0:00
1671172,88,43.0737,131.925,1,276,2,2/25/2016 0:00
1671173,89,43.1049,131.926,0,310,4,2/25/2016 0:00
1671174,90,43.1053,131.927,1,10,4,2/25/2016 0:00
1671175,107,43.1058,131.932,0,45,3,2/25/2016 0:00
1671176,92,43.1079,131.926,0,0,2,2/25/2016 0:00
1671177,93,43.0388,131.937,0,0,4,2/25/2016 0:00
1671178,143,43.0447,131.935,1,353,4,2/25/2016 0:00
1671179,94,43.0736,131.933,0,0,2,2/25/2016 0:00
1671180,70,43.0369,131.943,1,306,3,2/25/2016 0:00
1671181,165,43.0487,132.003,0,23,2,2/25/2016 0:00
1671182,100,43.0813,132.008,0,256,19,2/25/2016 0:00
1671183,29,43.0447,132.013,1,342,2,2/25/2016 0:00
1671184,103,43.0802,132.038,0,132,3,2/25/2016 0:00
1671185,142,43.0492,132.05,97,139,2,2/25/2016 0:00
1671186,1,43.0797,131.853,0,21,4,2/25/2016 0:00
1671187,2,43.0801,131.855,0,0,2,2/25/2016 0:00
1671188,151,43.0815,131.857,0,254,4,2/25/2016 0:00
1671189,12,43.0866,131.873,50,196,2,2/25/2016 0:00
1671190,152,43.0884,131.867,0,275,3,2/25/2016 0:00
1671191,154,43.091,131.869,0,248,3,2/25/2016 0:00
1671192,133,43.0928,131.872,0,0,4,2/25/2016 0:00
1671193,155,43.0968,131.874,0,0,16,2/25/2016 0:00
1671194,130,43.0992,131.87,0,200,3,2/25/2016 0:00
1671195,14,43.0618,131.883,0,0,4,2/25/2016 0:00
1671196,156,43.068,131.877,0,331,2,2/25/2016 0:00
1671197,15,43.0793,131.884,1,205,3,2/25/2016 0:00
1671198,157,43.086,131.883,0,0,4,2/25/2016 0:00
1671199,18,43.0934,131.88,0,98,3,2/25/2016 0:00
1671200,19,43.0936,131.88,0,67,4,2/25/2016 0:00
1671201,20,43.0938,131.881,0,279,4,2/25/2016 0:00
1671202,158,43.0977,131.883,0,51,3,2/25/2016 0:00
1671203,166,43.0993,131.882,0,0,4,2/25/2016 0:00
1671204,110,43.0997,131.882,0,196,4,2/25/2016 0:00
1671205,131,43.101,131.883,1,25,4,2/25/2016 0:00
1671206,149,43.1013,131.883,0,150,3,2/25/2016 0:00
1671207,17,43.109,131.883,0,0,3,2/25/2016 0:00
1671208,26,43.062,131.887,0,202,3,2/25/2016 0:00
1671209,28,43.0622,131.887,0,346,2,2/25/2016 0:00
1671210,30,43.0626,131.888,0,0,4,2/25/2016 0:00
1671211,170,43.0757,131.889,24,304,2,2/25/2016 0:00
1671212,159,43.0819,131.894,0,0,3,2/25/2016 0:00
1671213,160,43.0821,131.892,0,60,4,2/25/2016 0:00
1671214,33,43.0859,131.889,0,259,4,2/25/2016 0:00
1671215,35,43.0906,131.892,0,256,2,2/25/2016 0:00
1671216,161,43.0908,131.891,0,302,3,2/25/2016 0:00
1671217,36,43.0908,131.892,0,171,5,2/25/2016 0:00
1671218,40,43.0911,131.893,0,292,3,2/25/2016 0:00
1671219,42,43.0913,131.893,0,346,3,2/25/2016 0:00
1671220,45,43.1045,131.889,0,6,2,2/25/2016 0:00
1671221,47,43.1057,131.891,0,0,3,2/25/2016 0:00
1671222,46,43.1059,131.892,0,87,2,2/25/2016 0:00
1671223,108,43.1061,131.892,0,0,3,2/25/2016 0:00
1671224,48,43.1117,131.885,44,212,2,2/25/2016 0:00
1671225,147,43.0811,131.895,0,0,3,2/25/2016 0:00
1671226,50,43.0911,131.895,0,270,3,2/25/2016 0:00
1671227,51,43.1058,131.903,0,0,4,2/25/2016 0:00
1671228,53,43.1063,131.902,0,283,5,2/25/2016 0:00
1671229,52,43.1065,131.895,0,141,4,2/25/2016 0:00
1671230,141,43.1067,131.898,0,307,2,2/25/2016 0:00
1671231,58,43.1117,131.898,0,167,2,2/25/2016 0:00
1671232,60,43.1119,131.895,0,0,3,2/25/2016 0:00
1671233,68,43.1119,131.895,0,0,5,2/25/2016 0:00
1671234,144,43.1422,131.896,0,156,4,2/25/2016 0:00
1671235,162,43.1427,131.897,0,171,6,2/25/2016 0:00
1671236,127,43.1045,131.912,0,127,3,2/25/2016 0:00
1671237,163,43.1046,131.911,0,345,6,2/25/2016 0:00
1671238,123,43.1051,131.909,0,115,2,2/25/2016 0:00
1671239,167,43.1053,131.908,0,243,3,2/25/2016 0:00
1671240,168,43.1056,131.906,1,177,3,2/25/2016 0:00
1671241,98,43.1064,131.904,0,0,2,2/25/2016 0:00
1671242,69,43.0421,131.921,0,320,4,2/25/2016 0:00
1671243,71,43.046,131.919,0,307,4,2/25/2016 0:00
1671244,72,43.0722,131.915,0,287,2,2/25/2016 0:00
1671245,73,43.0729,131.915,0,0,2,2/25/2016 0:00
1671246,74,43.0782,131.917,0,186,4,2/25/2016 0:00
1671247,97,43.1044,131.919,0,0,2,2/25/2016 0:00
1671248,76,43.1045,131.919,0,0,4,2/25/2016 0:00
1671249,77,43.1045,131.919,0,326,2,2/25/2016 0:00
1671250,164,43.1046,131.922,0,352,4,2/25/2016 0:00
1671251,169,43.105,131.923,0,0,4,2/25/2016 0:00
1671252,78,43.105,131.914,0,135,2,2/25/2016 0:00
1671253,79,43.105,131.915,0,27,3,2/25/2016 0:00
1671254,80,43.1051,131.915,0,72,4,2/25/2016 0:00
1671255,81,43.1052,131.914,0,84,3,2/25/2016 0:00
1671256,82,43.1077,131.922,0,26,2,2/25/2016 0:00
1671257,83,43.1078,131.923,0,65,2,2/25/2016 0:00
1671258,84,43.1079,131.922,0,297,4,2/25/2016 0:00
1671259,86,43.1207,131.917,0,0,5,2/25/2016 0:00
1671260,65,43.0737,131.926,0,316,3,2/25/2016 0:00
1671261,88,43.0737,131.925,0,239,4,2/25/2016 0:00
1671262,89,43.1049,131.926,0,310,2,2/25/2016 0:00
1671263,90,43.1053,131.927,1,10,2,2/25/2016 0:00
1671264,107,43.1058,131.932,1,329,4,2/25/2016 0:00
1671265,92,43.1079,131.926,0,0,3,2/25/2016 0:00
1671266,93,43.0388,131.937,0,0,5,2/25/2016 0:00
1671267,143,43.0446,131.935,1,58,5,2/25/2016 0:00
1671268,94,43.0736,131.933,0,0,4,2/25/2016 0:00
1671269,70,43.0369,131.943,1,172,5,2/25/2016 0:00
1671270,165,43.0486,132.003,0,23,3,2/25/2016 0:00
1671271,100,43.0813,132.008,0,256,17,2/25/2016 0:00
1671272,29,43.0447,132.013,0,15,4,2/25/2016 0:00
1671273,103,43.0802,132.038,1,132,4,2/25/2016 0:00
1671274,142,43.0536,132.045,96,139,2,2/25/2016 0:00
1671275,1,43.0797,131.853,0,21,6,2/25/2016 0:00
1671276,2,43.0801,131.855,0,0,4,2/25/2016 0:00
1671277,151,43.0815,131.857,0,254,3,2/25/2016 0:00
1671278,12,43.084,131.873,46,166,2,2/25/2016 0:00
1671279,152,43.0884,131.867,0,279,2,2/25/2016 0:00
1671280,154,43.091,131.869,0,248,2,2/25/2016 0:00
1671281,133,43.0928,131.872,0,0,3,2/25/2016 0:00
1671282,155,43.0967,131.874,0,0,4,2/25/2016 0:00
1671283,130,43.0993,131.87,0,200,2,2/25/2016 0:00
1671284,14,43.0618,131.883,0,0,3,2/25/2016 0:00
1671285,156,43.068,131.877,0,331,4,2/25/2016 0:00
1671286,15,43.0792,131.884,1,205,2,2/25/2016 0:00
1671287,157,43.086,131.883,0,0,3,2/25/2016 0:00
1671288,18,43.0934,131.88,0,98,2,2/25/2016 0:00
1671289,19,43.0935,131.88,0,67,3,2/25/2016 0:00
1671290,20,43.0938,131.881,0,279,3,2/25/2016 0:00
1671291,158,43.0977,131.883,0,11,2,2/25/2016 0:00
1671292,166,43.0993,131.882,0,0,3,2/25/2016 0:00
1671293,110,43.0996,131.882,0,196,3,2/25/2016 0:00
1671294,131,43.101,131.883,1,25,3,2/25/2016 0:00
1671295,149,43.1012,131.883,0,150,2,2/25/2016 0:00
1671296,48,43.1071,131.883,107,206,2,2/25/2016 0:00
1671297,17,43.109,131.883,0,0,5,2/25/2016 0:00
1671298,26,43.062,131.887,0,202,2,2/25/2016 0:00
1671299,28,43.0622,131.887,0,346,4,2/25/2016 0:00
1671300,30,43.0625,131.888,0,0,3,2/25/2016 0:00
1671301,170,43.0763,131.888,16,296,2,2/25/2016 0:00
1671302,159,43.0819,131.894,0,0,5,2/25/2016 0:00
1671303,160,43.0821,131.892,0,60,6,2/25/2016 0:00
1671304,33,43.0859,131.889,0,196,3,2/25/2016 0:00
1671305,35,43.0906,131.892,0,256,4,2/25/2016 0:00
1671306,161,43.0908,131.891,0,325,2,2/25/2016 0:00
1671307,36,43.0908,131.892,0,321,3,2/25/2016 0:00
1671308,40,43.0911,131.893,0,301,2,2/25/2016 0:00
1671309,42,43.0914,131.893,0,0,2,2/25/2016 0:00
1671310,45,43.1045,131.889,0,6,4,2/25/2016 0:00
1671311,47,43.1057,131.891,0,0,5,2/25/2016 0:00
1671312,46,43.1059,131.892,0,87,4,2/25/2016 0:00
1671313,108,43.1061,131.892,0,0,5,2/25/2016 0:00
1671314,147,43.0811,131.895,0,0,5,2/25/2016 0:00
1671315,50,43.0911,131.895,0,299,2,2/25/2016 0:00
1671316,51,43.1058,131.903,0,0,3,2/25/2016 0:00
1671317,53,43.1063,131.902,0,321,4,2/25/2016 0:00
1671318,52,43.1065,131.895,0,69,3,2/25/2016 0:00
1671319,141,43.1067,131.898,0,307,4,2/25/2016 0:00
1671320,58,43.1117,131.898,0,167,4,2/25/2016 0:00
1671321,68,43.1119,131.895,0,0,2,2/25/2016 0:00
1671322,60,43.1119,131.895,0,0,2,2/25/2016 0:00
1671323,144,43.1422,131.896,0,156,3,2/25/2016 0:00
1671324,162,43.1427,131.897,0,171,2,2/25/2016 0:00
1671325,127,43.1045,131.912,0,127,2,2/25/2016 0:00
1671326,163,43.1046,131.911,0,345,2,2/25/2016 0:00
1671327,123,43.1051,131.909,0,115,4,2/25/2016 0:00
1671328,167,43.1053,131.908,0,246,2,2/25/2016 0:00
1671329,168,43.1056,131.906,0,341,2,2/25/2016 0:00
1671330,98,43.1064,131.904,0,0,4,2/25/2016 0:00
1671331,69,43.0421,131.921,0,350,3,2/25/2016 0:00
1671332,71,43.046,131.919,0,263,2,2/25/2016 0:00
1671333,72,43.0722,131.915,0,287,4,2/25/2016 0:00
1671334,73,43.0729,131.915,0,0,4,2/25/2016 0:00
1671335,74,43.0782,131.917,0,218,3,2/25/2016 0:00
1671336,97,43.1044,131.919,0,0,4,2/25/2016 0:00
1671337,77,43.1045,131.919,0,326,4,2/25/2016 0:00
1671338,76,43.1045,131.919,0,0,2,2/25/2016 0:00
1671339,164,43.1046,131.922,0,0,2,2/25/2016 0:00
1671340,169,43.105,131.923,0,0,3,2/25/2016 0:00
1671341,78,43.105,131.914,0,135,4,2/25/2016 0:00
1671342,79,43.105,131.915,0,117,2,2/25/2016 0:00
1671343,80,43.1051,131.915,0,123,3,2/25/2016 0:00
1671344,81,43.1051,131.914,0,284,2,2/25/2016 0:00
1671345,82,43.1077,131.922,0,26,4,2/25/2016 0:00
1671346,83,43.1078,131.923,0,65,4,2/25/2016 0:00
1671347,84,43.1079,131.922,0,76,3,2/25/2016 0:00
1671348,86,43.1207,131.917,0,0,2,2/25/2016 0:00
1671349,65,43.0737,131.926,0,278,2,2/25/2016 0:00
1671350,88,43.0737,131.925,1,276,2,2/25/2016 0:00
1671351,89,43.1049,131.926,0,310,4,2/25/2016 0:00
1671352,90,43.1053,131.927,1,10,4,2/25/2016 0:00
1671353,107,43.1058,131.932,0,45,3,2/25/2016 0:00
1671354,92,43.1079,131.926,0,0,2,2/25/2016 0:00
1671355,93,43.0388,131.937,0,0,4,2/25/2016 0:00
